name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Thurl Bailey,UTA,SF,28,82,33,31.5,5.7,11.9,.481,0.0,0.1,.000,.485,.481,2.7,3.5,.779,1.4,3.6,5.0,1.7,0.4,1.2,1.7,2.1,14.2
Ken Bannister,LAC,PF,29,52,1,11.3,1.5,3.1,.478,0.0,0.0,.000,.481,.478,1.0,2.1,.473,0.8,1.4,2.2,0.3,0.3,0.1,0.8,1.8,4.0
Charles Barkley*,PHI,SF,26,79,79,39.1,8.9,14.9,.600,0.3,1.2,.217,.632,.608,7.1,9.4,.749,4.6,6.9,11.5,3.9,1.9,0.6,3.1,3.2,25.2
Dana Barros,SEA,PG,22,81,25,20.1,3.7,9.1,.405,1.2,2.9,.399,.408,.470,1.1,1.4,.809,0.4,1.2,1.6,2.5,0.7,0.0,1.5,1.2,9.7
John Battle,ATL,SG,27,60,48,24.6,4.6,9.1,.506,0.0,0.2,.154,.514,.507,1.7,2.3,.756,0.5,1.2,1.7,2.6,0.5,0.1,1.5,1.9,10.9
Kenny Battle,PHO,SG,25,59,8,12.4,1.6,2.9,.547,0.0,0.1,.250,.554,.550,0.9,1.4,.671,0.7,1.4,2.1,0.6,0.6,0.2,0.5,1.6,4.1
William Bedford,DET,C,26,42,0,5.9,1.3,3.0,.432,0.0,0.1,.167,.445,.436,0.2,0.5,.409,0.4,1.0,1.4,0.1,0.1,0.4,0.5,0.9,2.8
Benoit Benjamin,LAC,C,25,71,58,32.6,5.1,9.7,.526,0.0,0.0,.000,.527,.526,3.3,4.5,.732,2.2,7.1,9.3,2.2,0.8,2.6,2.6,3.1,13.5
Winston Bennett,CLE,SF,24,55,34,18.0,2.5,5.2,.479,0.0,0.0,,.479,.479,1.2,1.7,.667,1.5,1.9,3.4,1.0,0.4,0.2,1.1,2.4,6.1
Larry Bird*,BOS,SF,33,75,75,39.3,9.6,20.2,.473,0.9,2.6,.333,.494,.495,4.3,4.6,.930,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3
Uwe Blab,TOT,C,27,47,33,11.3,0.8,2.1,.398,0.0,0.0,,.398,.398,0.4,0.8,.541,0.6,1.7,2.3,0.5,0.0,0.5,0.7,2.2,2.1
Rolando Blackman,DAL,SG,30,80,80,36.7,7.8,15.7,.498,0.2,0.5,.302,.505,.504,3.6,4.3,.844,1.1,2.4,3.5,3.6,1.0,0.3,2.2,1.6,19.4
Mookie Blaylock,NJN,PG,22,50,17,25.3,4.2,11.4,.371,0.4,1.6,.225,.395,.387,1.3,1.6,.778,0.8,2.0,2.8,4.2,1.6,0.3,2.2,2.2,10.1
Muggsy Bogues,CHH,PG,25,81,65,33.9,4.0,8.2,.491,0.1,0.3,.192,.503,.495,1.3,1.7,.791,0.6,2.0,2.6,10.7,2.0,0.0,1.8,2.1,9.4
Manute Bol,GSW,C,27,75,20,17.5,0.7,2.3,.331,0.1,0.6,.188,.388,.358,0.3,0.7,.510,0.4,3.2,3.7,0.5,0.2,3.2,0.7,2.6,1.9
Anthony Bowie,HOU,SG,26,66,0,13.9,1.8,4.4,.406,0.1,0.3,.286,.415,.416,0.6,0.8,.741,0.5,1.2,1.8,1.5,0.6,0.1,0.9,1.2,4.3
Sam Bowie,NJN,C,28,68,54,32.5,5.1,12.3,.416,0.1,0.5,.323,.420,.422,4.3,5.6,.776,3.0,7.1,10.1,1.3,0.6,1.8,1.8,3.1,14.7
Adrian Branch,MIN,SF,26,11,0,8.3,2.3,5.5,.410,0.1,0.1,1.000,.400,.418,1.3,2.0,.636,0.7,1.1,1.8,0.4,0.5,0.0,0.7,1.3,5.9
Randy Breuer,TOT,C,29,81,55,23.2,3.7,8.6,.428,0.0,0.0,.000,.429,.428,1.6,2.4,.653,1.9,3.2,5.1,1.2,0.5,1.3,1.2,2.4,8.9
Frank Brickowski,SAS,C,30,78,12,18.4,2.7,5.0,.545,0.0,0.0,.000,.548,.545,1.2,1.8,.674,1.1,3.1,4.2,1.3,0.8,0.5,1.2,2.9,6.6
Scott Brooks,PHI,PG,24,72,1,13.5,1.7,3.8,.431,0.4,1.1,.392,.447,.487,0.7,0.8,.877,0.2,0.7,0.9,2.9,0.7,0.0,0.5,1.5,4.4
Chucky Brown,CLE,SF,21,75,35,17.9,2.8,6.0,.470,0.0,0.1,.000,.477,.470,1.7,2.2,.762,1.1,2.0,3.1,0.7,0.4,0.3,0.9,2.0,7.3
Mike Brown,UTA,C,26,82,0,17.0,2.2,4.2,.515,0.0,0.0,.500,.515,.516,1.9,2.4,.789,1.4,3.2,4.5,0.6,0.4,0.3,1.1,2.3,6.2
Raymond Brown,UTA,PF,24,16,0,3.5,0.5,1.8,.286,0.0,0.0,,.286,.286,0.0,0.1,.000,0.6,0.3,0.9,0.3,0.0,0.0,0.4,0.7,1.0
Tony Brown,MIL,SF,29,61,10,10.4,1.4,3.4,.427,0.1,0.3,.250,.446,.439,0.6,0.9,.679,0.6,0.5,1.2,0.7,0.5,0.1,0.8,1.3,3.6
Stanley Brundy,NJN,SF,22,16,0,8.0,0.9,1.9,.500,0.0,0.0,,.500,.500,0.4,1.1,.389,0.9,0.7,1.6,0.2,0.4,0.3,0.4,1.5,2.3
Mark Bryant,POR,PF,24,58,0,9.7,1.2,2.6,.458,0.0,0.0,,.458,.458,0.5,0.9,.560,0.9,1.6,2.5,0.2,0.3,0.2,0.4,1.6,2.9
Torgeir Bryn,LAC,C,25,3,0,3.3,0.0,0.7,.000,0.0,0.0,,.000,.000,1.3,2.0,.667,0.0,0.7,0.7,0.0,0.7,0.3,0.3,1.7,1.3
Steve Bucknall,LAL,SG,23,18,0,4.2,0.5,1.8,.273,0.0,0.1,.000,.281,.273,0.3,0.3,.833,0.3,0.1,0.4,0.6,0.1,0.1,0.6,0.6,1.3
Greg Butler,NYK,C,23,13,0,2.5,0.2,0.9,.250,0.0,0.0,,.250,.250,0.0,0.2,.000,0.2,0.5,0.7,0.1,0.0,0.0,0.2,0.6,0.5
Michael Cage,SEA,C,28,82,82,31.6,4.0,7.9,.504,0.0,0.0,,.504,.504,1.8,2.6,.698,3.7,6.3,10.0,0.9,1.0,0.5,1.1,2.8,9.7
Adrian Caldwell,HOU,PF,23,51,0,6.5,0.8,1.5,.553,0.0,0.0,,.553,.553,0.3,0.5,.464,0.7,1.4,2.1,0.1,0.2,0.4,0.6,1.4,1.9
Tony Campbell,MIN,SG,27,82,81,38.6,8.8,19.3,.457,0.1,0.7,.167,.468,.460,5.5,6.9,.787,2.5,3.0,5.5,2.6,1.4,0.4,3.1,3.2,23.2
Rick Carlisle,NJN,SG,30,5,0,4.2,0.2,1.4,.143,0.0,0.6,.000,.250,.143,0.0,0.0,,0.0,0.0,0.0,1.0,0.2,0.2,0.8,1.4,0.4
Antoine Carr,TOT,PF,28,77,4,22.4,4.6,9.4,.494,0.0,0.1,.000,.499,.494,3.1,3.9,.795,1.5,2.7,4.2,1.5,0.4,0.9,1.6,3.2,12.3
Joe Barry Carroll,TOT,C,31,76,47,22.6,4.1,10.0,.411,0.0,0.0,.000,.412,.411,1.8,2.3,.774,1.8,4.1,5.8,1.3,0.6,1.5,1.9,2.5,10.0
Bill Cartwright,CHI,C,32,71,71,30.4,4.1,8.4,.488,0.0,0.0,,.488,.488,3.2,3.9,.811,1.9,4.6,6.5,2.0,0.5,0.5,1.7,3.4,11.4
Terry Catledge,ORL,PF,26,74,72,33.3,7.4,15.6,.474,0.0,0.1,.250,.476,.475,4.6,6.6,.702,3.7,3.9,7.6,1.0,0.5,0.2,2.4,2.7,19.4
Tom Chambers,PHO,PF,30,81,81,37.6,10.0,20.0,.501,0.3,1.1,.279,.513,.508,6.9,8.0,.861,1.5,5.6,7.0,2.3,1.1,0.6,2.7,3.2,27.2
Rex Chapman,CHH,SG,22,54,52,32.6,7.0,17.1,.408,0.9,2.6,.331,.422,.433,2.7,3.6,.750,1.0,2.4,3.3,2.4,0.9,0.1,1.9,2.1,17.5
Maurice Cheeks*,TOT,PG,33,81,62,31.1,3.8,7.5,.504,0.0,0.2,.250,.511,.507,2.1,2.5,.847,0.6,2.3,3.0,5.6,1.5,0.1,1.5,1.0,9.7
Derrick Chievous,TOT,SF,22,55,0,10.7,1.9,4.0,.477,0.1,0.2,.333,.483,.484,1.5,2.0,.721,0.6,1.0,1.6,0.6,0.5,0.1,0.8,1.3,5.3
Ben Coleman,MIL,PF,28,22,0,13.9,2.1,4.4,.474,0.0,0.0,.000,.479,.474,1.5,1.9,.829,1.4,2.5,4.0,0.5,0.3,0.3,1.2,2.5,5.7
Steve Colter,WSB,PG,27,73,1,13.4,1.9,4.1,.478,0.0,0.1,.000,.486,.478,1.1,1.3,.811,0.8,1.7,2.4,2.0,0.6,0.1,0.5,1.3,4.9
Lester Conner,NJN,PG,30,82,61,28.7,2.9,7.0,.414,0.0,0.2,.154,.420,.415,2.1,2.6,.804,1.1,2.1,3.2,4.7,2.1,0.1,1.7,2.2,7.9
Michael Cooper,LAL,SG,33,80,10,23.1,2.4,6.2,.387,0.6,2.0,.318,.420,.438,1.0,1.2,.883,0.7,2.1,2.8,2.7,0.8,0.5,1.1,2.6,6.4
Wayne Cooper,POR,C,33,79,0,14.9,1.7,3.8,.454,0.0,0.0,.000,.458,.454,0.3,0.5,.641,1.5,2.8,4.3,0.6,0.2,1.2,0.5,2.7,3.8
Lanard Copeland,PHI,SG,24,23,0,4.8,1.3,3.0,.456,0.0,0.2,.200,.476,.463,0.5,0.6,.786,0.2,0.3,0.4,0.4,0.0,0.0,0.8,0.5,3.2
Tyrone Corbin,MIN,SF,27,82,80,36.7,6.4,13.2,.481,0.0,0.1,.000,.486,.481,2.0,2.5,.770,2.7,4.7,7.4,2.6,2.1,0.5,1.7,3.5,14.7
Dave Corzine,ORL,C,33,6,3,13.2,1.8,4.8,.379,0.0,0.0,,.379,.379,0.0,0.3,.000,1.2,1.8,3.0,0.3,0.3,0.0,1.3,1.2,3.7
Pat Cummings,MIA,C,33,37,1,10.6,2.1,4.3,.484,0.0,0.0,,.484,.484,0.6,1.0,.568,0.8,1.8,2.5,0.4,0.3,0.1,0.9,1.6,4.7
Terry Cummings,SAS,PF,28,81,78,34.8,9.0,18.9,.475,0.2,0.7,.322,.481,.481,4.2,5.4,.780,2.8,5.6,8.4,2.7,1.4,0.6,2.5,3.5,22.4
Dell Curry,CHH,SG,25,67,13,27.8,6.9,14.8,.466,0.8,2.2,.354,.485,.492,1.4,1.6,.923,0.5,2.0,2.5,2.4,1.5,0.4,1.5,2.2,16.0
Quintin Dailey,SEA,SG,29,30,2,16.4,3.2,8.0,.404,0.0,0.2,.200,.409,.406,1.7,2.2,.788,0.6,1.1,1.7,1.1,0.4,0.0,1.1,2.1,8.2
Adrian Dantley*,DAL,SF,34,45,45,28.9,5.1,10.8,.477,0.0,0.0,.000,.479,.477,4.4,5.6,.787,1.7,2.1,3.8,1.8,0.4,0.2,1.7,2.2,14.7
Brad Daugherty,CLE,C,24,41,40,35.1,6.0,12.4,.479,0.0,0.0,.000,.481,.479,4.9,7.0,.704,1.9,7.2,9.1,3.2,0.7,0.5,2.7,2.6,16.8
Brad Davis,DAL,PG,34,73,2,17.7,2.5,5.0,.490,0.5,1.4,.337,.552,.538,1.1,1.4,.770,0.2,1.1,1.3,3.3,0.6,0.1,1.2,2.1,6.4
Charles Davis,CHI,SF,31,53,0,8.1,1.1,3.0,.367,0.1,0.5,.280,.383,.389,0.1,0.2,.875,0.5,1.1,1.5,0.3,0.2,0.2,0.4,1.0,2.5
Terry Davis,MIA,PF,22,63,9,14.0,1.9,4.2,.466,0.0,0.0,.000,.467,.466,0.9,1.4,.621,1.5,2.2,3.6,0.4,0.4,0.4,1.1,2.7,4.7
Walter Davis,DEN,SG,35,69,0,23.7,7.2,15.0,.481,0.1,0.7,.130,.497,.484,3.0,3.3,.912,0.7,1.9,2.6,2.2,0.9,0.1,1.5,2.3,17.5
Johnny Dawkins,PHI,PG,26,81,81,35.4,5.7,11.7,.489,0.3,0.8,.333,.501,.501,2.6,3.0,.861,0.6,2.5,3.0,7.4,1.5,0.1,2.6,2.0,14.3
Vinny Del Negro,SAC,SG,23,76,29,24.4,3.9,8.5,.462,0.1,0.4,.313,.470,.470,1.8,2.0,.871,0.5,2.1,2.6,3.3,0.8,0.1,1.5,2.4,9.7
Byron Dinkins,HOU,PG,22,33,0,11.0,1.3,3.3,.404,0.0,0.3,.111,.430,.408,0.8,0.9,.867,0.4,0.8,1.2,2.3,0.6,0.1,1.1,0.9,3.5
Vlade Divac*,LAL,C,21,82,5,19.6,3.3,6.7,.499,0.0,0.1,.000,.504,.499,1.9,2.6,.708,2.0,4.2,6.2,0.9,1.0,1.4,1.3,2.9,8.5
James Donaldson,DAL,C,32,73,73,31.0,3.5,6.6,.539,0.0,0.0,,.539,.539,2.0,2.9,.700,2.1,6.5,8.6,0.8,0.3,0.6,1.6,1.8,9.1
Sherman Douglas,MIA,PG,23,81,66,30.5,5.7,11.6,.494,0.1,0.4,.161,.505,.496,2.8,4.0,.687,0.9,1.7,2.5,7.6,1.8,0.1,3.0,2.3,14.3
Terry Dozier,CHH,SF,23,9,0,10.2,1.0,3.0,.333,0.0,0.1,.000,.346,.333,0.4,0.9,.500,0.8,0.9,1.7,0.3,0.7,0.2,0.8,1.1,2.4
Greg Dreiling,IND,C,27,49,0,6.3,0.4,1.1,.377,0.0,0.0,,.377,.377,0.5,0.7,.735,0.4,1.3,1.8,0.2,0.1,0.3,0.4,1.4,1.3
Larry Drew,LAL,PG,31,80,3,16.7,2.1,4.8,.444,0.4,1.0,.395,.457,.486,0.6,0.8,.767,0.2,1.1,1.2,2.7,0.6,0.1,1.2,1.2,5.2
Clyde Drexler*,POR,SG,27,73,73,36.8,9.2,18.6,.494,0.4,1.5,.283,.512,.505,4.6,5.9,.774,2.8,4.1,6.9,5.9,2.0,0.7,2.6,3.0,23.3
Kevin Duckworth,POR,C,25,82,82,30.0,6.7,14.0,.478,0.0,0.0,,.478,.478,2.8,3.8,.740,2.2,4.0,6.2,1.1,0.4,0.4,2.1,3.3,16.2
Chris Dudley,TOT,PF,24,64,30,21.2,2.3,5.5,.411,0.0,0.0,,.411,.411,0.9,2.8,.319,2.7,3.9,6.6,0.6,0.6,1.1,1.3,2.6,5.5
Joe Dumars*,DET,SG,26,75,71,34.4,6.8,14.1,.480,0.3,0.7,.400,.485,.491,4.0,4.4,.900,0.8,2.0,2.8,4.9,0.8,0.0,1.9,1.7,17.8
Mike Dunleavy,MIL,PG,35,5,0,8.6,0.8,2.8,.286,0.4,1.8,.222,.400,.357,1.4,1.6,.875,0.0,0.4,0.4,2.0,0.2,0.0,1.6,1.4,3.4
T.R. Dunn,DEN,SF,34,65,2,10.1,0.7,1.5,.454,0.0,0.0,.000,.463,.454,0.4,0.6,.667,0.9,1.3,2.1,0.7,0.6,0.1,0.3,1.0,1.8
Ledell Eackles,WSB,SG,23,78,8,21.7,5.3,12.1,.439,0.2,0.8,.322,.447,.449,2.7,3.6,.750,0.9,1.3,2.2,2.3,0.6,0.1,1.8,2.0,13.5
Mark Eaton,UTA,C,33,82,82,27.8,1.9,3.7,.527,0.0,0.0,,.527,.527,1.0,1.4,.669,2.1,5.2,7.3,0.5,0.4,2.5,0.9,2.9,4.8
Blue Edwards,UTA,SF,24,82,49,23.0,3.5,6.9,.507,0.1,0.4,.300,.519,.515,1.8,2.5,.719,0.8,2.2,3.1,1.8,0.9,0.4,1.9,3.4,8.9
James Edwards,DET,C,34,82,70,27.8,5.6,11.3,.498,0.0,0.0,.000,.499,.498,3.2,4.3,.749,1.4,2.8,4.2,0.8,0.3,0.5,1.6,3.6,14.5
Jay Edwards,LAC,SG,21,4,0,6.5,0.8,1.8,.429,0.0,0.5,.000,.600,.429,0.3,0.8,.333,0.3,0.3,0.5,1.0,0.3,0.0,0.3,1.0,1.8
Kevin Edwards,MIA,SG,24,78,54,28.3,5.1,12.3,.412,0.1,0.4,.300,.416,.417,1.8,2.3,.760,1.0,2.6,3.6,3.2,1.6,0.4,2.3,1.9,12.0
Craig Ehlo,CLE,SG,28,81,64,35.7,5.4,11.6,.464,1.3,3.1,.419,.480,.519,1.6,2.3,.681,1.8,3.6,5.4,4.6,1.6,0.3,2.0,2.8,13.6
Sean Elliott,SAS,SF,21,81,69,25.1,3.8,8.0,.481,0.0,0.1,.111,.486,.481,2.3,2.7,.866,1.6,2.1,3.7,1.9,0.6,0.2,1.4,2.1,10.0
Dale Ellis,SEA,SG,29,55,49,37.0,9.1,18.4,.497,1.7,4.7,.375,.538,.544,3.5,4.3,.818,1.6,2.7,4.3,2.0,1.1,0.1,2.2,2.3,23.5
Pervis Ellison,SAC,C,22,34,22,25.5,3.3,7.4,.442,0.0,0.1,.000,.446,.442,1.4,2.3,.628,1.9,3.9,5.8,1.9,0.5,1.7,1.8,3.9,8.0
Alex English*,DEN,SF,36,80,80,27.6,7.9,16.2,.491,0.0,0.1,.400,.491,.492,2.0,2.3,.880,1.5,2.1,3.6,2.8,0.6,0.3,1.2,1.6,17.9
Patrick Ewing*,NYK,C,27,82,82,38.6,11.2,20.4,.551,0.0,0.0,.250,.552,.551,6.1,7.9,.775,2.9,8.0,10.9,2.2,1.0,4.0,3.4,4.0,28.6
Jim Farmer,SEA,SG,25,38,0,10.5,2.3,5.3,.438,0.2,0.7,.296,.460,.458,1.5,2.1,.713,0.4,0.7,1.1,0.7,0.4,0.0,0.7,1.2,6.4
Duane Ferrell,ATL,SF,24,14,0,2.1,0.4,1.0,.357,0.0,0.1,.000,.385,.357,0.1,0.4,.333,0.2,0.3,0.5,0.1,0.1,0.0,0.1,0.2,0.9
Vern Fleming,IND,PG,27,82,82,35.1,5.7,11.2,.508,0.1,0.4,.353,.514,.515,2.8,3.6,.782,1.4,2.5,3.9,7.4,1.1,0.1,2.5,2.6,14.3
Sleepy Floyd,HOU,PG,29,82,73,32.1,4.4,9.8,.451,1.1,2.9,.380,.480,.506,2.3,2.8,.806,0.6,1.9,2.4,7.3,1.1,0.1,2.5,1.9,12.2
Tellis Frank,MIA,PF,24,77,39,22.9,3.6,7.9,.458,0.0,0.0,,.458,.458,2.3,3.0,.765,2.0,3.0,5.0,1.1,0.7,0.4,1.7,3.7,9.5
Corey Gaines,PHI,SG,24,9,0,9.0,0.4,1.3,.333,0.1,0.2,.500,.300,.375,0.1,0.4,.250,0.1,0.4,0.6,2.9,0.4,0.0,1.1,1.2,1.1
Kevin Gamble,BOS,SF,24,71,10,13.9,1.9,4.2,.455,0.0,0.3,.167,.473,.460,1.2,1.5,.794,0.6,1.0,1.6,1.7,0.4,0.1,0.6,1.1,5.1
Winston Garland,TOT,PG,25,79,19,22.3,2.9,7.3,.401,0.2,0.5,.333,.406,.412,1.3,1.5,.836,0.6,2.1,2.7,3.8,1.0,0.1,2.0,1.9,7.3
Tom Garrick,LAC,SG,23,73,22,23.6,2.8,5.8,.494,0.1,0.3,.190,.510,.499,1.2,1.6,.772,0.5,1.8,2.2,4.0,1.2,0.1,1.6,2.1,7.0
Kenny Gattison,CHH,PF,25,63,2,14.9,2.3,4.3,.550,0.0,0.0,1.000,.549,.552,1.2,1.7,.682,1.2,1.9,3.1,0.6,0.6,0.5,1.1,2.4,5.9
Derrick Gervin,NJN,PF,26,21,0,16.1,4.4,9.4,.472,0.0,0.1,.000,.479,.472,3.1,4.2,.730,1.4,1.7,3.1,0.4,1.0,0.3,0.6,2.2,12.0
Armen Gilliam,TOT,PF,25,76,66,31.9,6.4,12.4,.515,0.0,0.0,.000,.516,.515,4.0,5.5,.723,2.8,5.1,7.9,1.3,0.9,0.7,2.4,2.8,16.7
Mike Gminski,PHI,C,30,81,81,32.8,5.7,12.4,.457,0.0,0.2,.176,.462,.459,2.4,2.9,.821,2.4,6.1,8.5,1.6,0.5,1.3,1.2,1.7,13.7
Gary Grant,LAC,PG,24,44,44,34.8,5.5,11.8,.466,0.1,0.5,.238,.476,.471,2.0,2.6,.779,1.3,3.1,4.4,10.0,2.5,0.1,4.7,2.7,13.1
Greg Grant,PHO,PG,23,67,3,10.1,1.2,3.2,.384,0.0,0.2,.188,.400,.391,0.6,0.9,.661,0.2,0.6,0.9,2.5,0.5,0.0,1.1,0.9,3.1
Harvey Grant,WSB,PF,24,81,25,22.8,3.5,7.4,.473,0.0,0.1,.000,.479,.473,1.2,1.7,.701,1.7,2.5,4.2,1.6,0.6,0.5,1.0,2.4,8.2
Horace Grant,CHI,PF,24,80,80,34.4,5.6,10.7,.523,0.0,0.0,,.523,.523,2.2,3.2,.699,3.0,4.9,7.9,2.8,1.2,1.1,1.4,2.9,13.4
Stuart Gray,TOT,C,26,58,1,9.7,0.7,1.7,.424,0.0,0.1,.000,.447,.424,0.6,0.8,.681,0.7,1.8,2.5,0.3,0.3,0.4,0.4,1.6,2.0
Jeff Grayer,MIL,SF,24,71,40,20.1,3.2,6.9,.460,0.0,0.1,.125,.466,.461,1.4,2.1,.651,1.3,1.7,3.1,1.5,0.7,0.1,1.2,1.8,7.7
A.C. Green,LAL,PF,26,82,82,33.0,4.7,9.8,.478,0.2,0.6,.283,.489,.486,3.4,4.5,.751,3.2,5.5,8.7,1.1,0.8,0.6,1.4,2.5,12.9
Rickey Green,IND,PG,35,69,0,13.4,1.4,3.3,.433,0.0,0.2,.091,.450,.435,0.6,0.7,.843,0.1,0.7,0.8,2.6,0.7,0.0,0.9,0.9,3.5
Sidney Green,ORL,C,29,73,31,25.5,4.3,9.1,.468,0.0,0.0,.333,.468,.469,1.9,2.9,.651,2.3,5.8,8.1,1.4,0.7,0.4,1.6,3.2,10.4
Dave Greenwood,DET,PF,32,37,0,5.5,0.6,1.4,.423,0.0,0.0,,.423,.423,0.4,0.8,.552,0.6,1.5,2.1,0.3,0.1,0.2,0.4,1.1,1.6
Darrell Griffith,UTA,SG,31,82,1,17.6,3.7,7.9,.464,1.0,2.6,.372,.509,.525,0.6,1.0,.654,0.5,1.5,2.0,0.8,0.8,0.2,0.9,1.8,8.9
Scott Haffner,MIA,PG,23,43,6,13.0,2.0,5.0,.406,0.1,0.5,.143,.434,.412,0.4,0.6,.680,0.2,1.0,1.2,1.9,0.3,0.0,0.8,1.2,4.6
Jack Haley,TOT,PF,26,67,26,16.2,2.1,5.2,.398,0.0,0.0,.000,.399,.398,1.3,1.9,.680,1.7,2.8,4.5,0.4,0.3,0.2,1.1,2.5,5.4
Tom Hammonds,WSB,PF,22,61,8,13.2,2.1,4.8,.437,0.0,0.0,.000,.439,.437,1.0,1.6,.643,1.0,1.8,2.8,0.8,0.2,0.2,0.8,1.6,5.3
Bob Hansen,UTA,SG,29,81,81,26.8,3.3,7.0,.467,0.7,1.9,.351,.510,.514,0.4,0.8,.516,0.8,2.0,2.8,1.8,0.6,0.1,1.0,2.4,7.6
Bill Hanzlik,DEN,PF,32,81,0,19.8,2.2,4.9,.452,0.1,0.4,.194,.474,.460,1.7,2.3,.743,0.8,1.7,2.6,2.3,1.0,0.4,1.1,3.1,6.2
Tim Hardaway,GSW,PG,23,79,78,33.7,5.9,12.5,.471,0.3,1.1,.274,.489,.483,2.7,3.5,.764,0.7,3.2,3.9,8.7,2.1,0.2,3.3,2.9,14.7
Derek Harper,DAL,PG,28,82,82,36.7,6.9,14.2,.488,1.1,2.9,.371,.519,.527,3.0,3.8,.794,0.7,2.3,3.0,7.4,2.3,0.3,2.5,2.7,18.0
Ron Harper,TOT,SG,26,35,35,39.1,8.6,18.2,.473,0.4,1.5,.275,.490,.484,5.2,6.6,.788,2.1,3.8,5.9,5.2,2.3,1.2,2.9,3.0,22.8
Steve Harris,LAC,SG,26,15,0,6.2,0.9,2.7,.350,0.0,0.0,,.350,.350,0.2,0.3,.750,0.3,0.3,0.7,0.1,0.5,0.1,0.3,0.6,2.1
Scott Hastings,DET,PF,29,40,0,4.2,0.3,0.8,.303,0.1,0.3,.250,.333,.348,0.5,0.6,.864,0.2,0.6,0.8,0.2,0.1,0.1,0.2,0.8,1.1
Hersey Hawkins,PHI,SG,23,82,82,34.8,6.4,13.9,.460,1.0,2.4,.420,.468,.496,4.7,5.3,.888,1.0,2.7,3.7,3.2,1.6,0.3,2.3,2.6,18.5
Gerald Henderson,TOT,PG,34,57,0,8.1,0.9,1.9,.486,0.3,0.7,.447,.507,.564,0.2,0.3,.800,0.2,0.6,0.8,1.3,0.3,0.0,0.4,0.9,2.4
